text,label
"@ManUtd Win or whatever Just we want ten hag out fuck Erik fuck Erik""""",hate
"Once again before I will eat dinner it won t be well for Erik Ten hag""""",hate
" Manchester United can confirm Erik Ten Hag has been relieved of his managerial duties and shot I await""""",no-hate
"Erik ten hag resign or I m nicking your bike""""",hate
"Erik Ten Hag is doing a great job at Manchester United. He s the perfect man for the job """"",no-hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"I ve never seen a more smug delusional con artist than #ErikTenHag - at this point it s embarrassing that @ManUtd continue you subject us fans to this. Where is the accountability?! I have not seen him do anything but BRAG about his record and own personal achievements cc https://t.co/NfJih6qTUv""""",hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks""""",hate
"If by tomorow Erik Ten Hag is still the coach of Manchester United..... Then it is clear that the owners lack ambition for the club """"",hate
"@ManUtd Please remove @ErikTenHag""""",hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. Like this if you agree https://t.co/k3470uoBSX""""",no-hate
"It s true that Erik Ten Hag cannot be held responsible for players missing their chances or committing needless fouls. These things happpen. What Ten Hag must be held responsible for are systematic problems that constantly put players into subpar situations and reduce their https://t.co/xRGiDyJQGN""""",no-hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"Manchester United is officially a bottle table Premier League club. Erik Ten Hag is overworking https://t.co/SppQi3eJPK""""",no-hate
"Once again before I will eat dinner it won t be well for Erik Ten hag""""",hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"It s true that Erik Ten Hag cannot be held responsible for players missing their chances or committing needless fouls. These things happpen. What Ten Hag must be held responsible for are systematic problems that constantly put players into subpar situations and reduce their https://t.co/xRGiDyJQGN""""",no-hate
"Oga no hear our every game just sack Erik ten Hag ..""""",hate
"@TenHagBall_ man we're still playing like a shit this bald erik ten hag """"",hate
"Man United will be making a big mistake if they sack Erik Ten Hag. Erik Ten Hag has won two trophies for Man United and he is a man with family. TEN HAG MUST NOT BE SACKED. https://t.co/O9lYHkVcZi""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"Real Just that I m ranting on Twitter. Erik Ten Hag should leave please @ManUtd""""",hate
"@ManUtd Erik ten hag for life please He s doing a fantastic job""""",no-hate
"Erik ten Hag: We played so well. One team should have won today. The other team [West Ham] did not have any right to win this game. This is definitely not clear and obvious [from David Coote]. The VAR [Michael Oliver] should stay away from this. https://t.co/DLgfIEZIAH""""",no-hate
"@ManUtd At this rate @ManUtd we should be relegated for you sack Erik ten hag we need the motivation of a different manager everything now is pathetic. Do you even train this players?""""",hate
"Premier League release statement on controversial West Ham penalty as Man Utd and Erik ten Hag left furious at decision https://t.co/d4Fsko9VZF https://t.co/d4Fsko9VZF""""",no-hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"Manchester United needs a reset again. But this time it cannot be in the form of a manager who promises one thing and delivers confusion. Erik Ten Hag has had more than enough time to show his worth and the results have been underwhelming at best and disastrous at worst.""""",hate
"Man Utd told to immediately sack Erik ten Hag as replacement named 'He's had his time' https://t.co/411m1J0WfH""""",hate
"When I spoke to Erik ten hag he looks and spoke like a broken man""""",hate
"You definitely lost your mind if you gonna blame that horrible game on the Manager Erik Ten Hag can only do so much these players are just not I terested in playing for this club that's simple if you think otherwise you are also part of the problem.""""",no-hate
" Just Sack Erik Ten Hag? The Munde react to the West Ham loss and we talk about fans conspiracies about the managerial link with Xavi Hernandez. - https://t.co/Uox6FZcsBP https://t.co/t1OQTf5MMI""""",hate
"@fairlyodd_tweet I don't understand you this man. Only 3 players out of the xl are not his (Bruno Rashford Dalot) No way you want me to believe the 3 Erik ten hag favourite boys are the reason he can't win games consistently.""""",no-hate
" NEW YOUTUBE VIDEO 'At the moment the LUCK IS NOT ON MY SIDE!' | Erik Ten Hag | West Ham 2-1 Man Utd https://t.co/jgSBu5FtGX https://t.co/bAZigBNI7Q""""",no-hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"@ESPNFC Erik ten Hag criticized the decision-making process that led to West Ham's late winner emphasizing the need for clarity and consistency in officiating... """"",no-hate
"@mufcMPB Everyone is better than Erik Ten Hag. No one could be worse than him at this point.""""",hate
"Erik Ten Hag is begging Manchester United owner Jim Ratcliffe to sack him after United lost 2-1 against West Ham today. (Parody) I made this using https://t.co/rNe1J8cXp3 #manchesterunited #manutd #manutdfans #manutdfc #eriktenhag #tenhag #tenhagout https://t.co/xtceHncKbZ""""",hate
"For those who somehow still have faith in Erik Ten Hag what exactly is the reasoning to why you keep faith with him? #MUFC https://t.co/sldXVeYMZt""""",no-hate
"I just watched a video where someone said they should jail Erik ten hag this people too do abeg""""",hate
"Sack Erik ten Hag he's not good for Manchester united pathetic""""",hate
"I need someone to buy me an iPad so I can see Erik Ten Hag's Manchester united on the pl table""""",no-hate
"@mufcMPB Everyone is better than Erik Ten Hag. No one could be worse than him at this point.""""",hate
"@kgailas Erik Ten Hag is doing wonders at Manchester United. I love him for them.""""",no-hate
"This is my last tweet until Erik ten Hag gets sacked by Manchester United.""""",hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on""""",hate
"@LukeShawArmy Erik Ten Hag London Stadium is never an easy game and we should be proud of chances created. But you know we ve won two trophies in the past two years we are a winning mentality team """"",no-hate
"I am Erik Ten Hag in but my lord is it hard to defend him each week""""",no-hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"Sack Erik Ten Hag pls @ManUtd Enough is Enoughï¸""""",hate
"@fairlyodd_tweet I don't understand you this man. Only 3 players out of the xl are not his (Bruno Rashford Dalot) No way you want me to believe the 3 Erik ten hag favourite boys are the reason he can't win games consistently.""""",no-hate
"@UnitedCanadiens If Martin keeps on doing well I'm very tempted in giving him a senior debut at some point in the season. There is no age for talent when it is real. However we need a manager who has balls in testing the kids and that manager is not Erik ten Hag.""""",no-hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"@TenHagEra Who has ultimate responsibility for coaching their finishing skills? That would be Erik Ten Hag """"",no-hate
"@mufcMPB Manchester United should ve sacked Erik ten Hag 5 months ago let alone after today s defeat.""""",hate
"Manchester United needs a reset again. But this time it cannot be in the form of a manager who promises one thing and delivers confusion. Erik Ten Hag has had more than enough time to show his worth and the results have been underwhelming at best and disastrous at worst.""""",hate
"Angry Erik ten Hag criticises VAR and referees after Man United beaten by West Ham penalty https://t.co/L9jw19irqh""""",no-hate
"@AliceTalksFooty I'll blame Erik Ten Hag. Every. Single. Game.""""",hate
"Erik ten Hag slams 'unfair and unjust' decision to award West Ham a penalty in Man United's defeat - as he tells officials to show 'big personality' when sent to the monitor by VAR https://t.co/k6MtR3Pu6H""""",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"Erik Ten Hag claimed Manchester United is hard beat after playing Jose Mourinho s FenerbahÃ§e. A fews days later he got exposed. https://t.co/jrnsLtM4Ne""""",no-hate
"Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/R6kE8wB3iU""""",no-hate
"ð³ð± Erik ten Hag has just ððð win in his last ððððð games for Manchester United this season. https://t.co/O9QrSupvef""""",no-hate
"Erik ten Hag Criticizes 'Unfair' VAR Call After Manchester United's Defeat Erik ten Hag expressing frustration after VAR call during the match against West Ham. https://t.co/yISktyXHlz""""",no-hate
"I ll never forgive Erik ten Hag """"",hate
"So it s my club vs the best coach in the EPL (Erik Ten Hag) next! I m such a fan of his and I can t wait for Sunday to come quickly so that we can experience greatness âï¸ #ChelseaFC #CHENEW""""",no-hate
"@ManUtd Failure to sack Erik Ten Hag means Man Utd is meant to Relegate this season..""""",hate
"Last time we won at West Ham it was decided by two players deemed not good enough by Erik Ten Hag. Ronaldo and De Gea penalty save. https://t.co/4N1QeWuxkB""""",no-hate
